Name,Provider ID,External ID,Cloud Platform,Subscription,Subscription ID,Projects,Region,Tags,Resource Type,Native Type,Last Seen
test-new-vcn2,ocid1.instance.oc1.iad.anuwcljr356jruicaptqu3llkxnj3nvx4dkf7fvu2zcecjuqeuac2n2znf3q,ocid1.instance.oc1.iad.anuwcljr356jruicaptqu3llkxnj3nvx4dkf7fvu2zcecjuqeuac2n2znf3q,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""elad.gabay@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2021-12-09T20:37:35.762Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:08Z
IdoTest,ocid1.instance.oc1.iad.anuwcljr356jruico3cfgmqggdaktqlo2ichmx4kapzceztoxwat3cplmckq,ocid1.instance.oc1.iad.anuwcljr356jruico3cfgmqggdaktqlo2ichmx4kapzceztoxwat3cplmckq,OCI,comp1_1_1,ocid1.compartment.oc1..aaaaaaaajxhzbkv4c3miizugi4nai6tyuhj47ui4douwix2p6aippveuveqa,"Acme,Acme Oracle App,OCI demo",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""okta/ido.yacovhai@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2021-12-26T15:08:02.742Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:03:13Z
gke-connector-test-default-pool-86cb437d-686v,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-central1-c/instances/gke-connector-test-default-pool-86cb437d-686v,2753884577489884434,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-central1,"{""goog-gke-node"": """", ""goog-k8s-cluster-name"": ""connector-test"", ""goog-k8s-node-pool-name"": ""default-pool"", ""goog-gke-cost-management"": """", ""goog-k8s-cluster-location"": ""us-central1-c"", ""goog-gke-cluster-id-base32"": ""7mvqz5jwlvallidocz5hljyq5p4z7gv4y56uqqveovxlc2hhtymq"", ""gke-connector-test-fb2b0cf5-node"": ""gke-connector-test-fb2b0cf5-node""}",VIRTUAL_MACHINE,compute#instance,2024-10-30T19:26:23Z
Elasticsearch-misconfig-dani,arn:aws:ec2:us-east-2:001791986277:instance/i-05447fb2fc62bd68c,i-05447fb2fc62bd68c,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-2,"{""Name"": ""Elasticsearch-misconfig-dani""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:58Z
Res-Mongo-Slave,arn:aws:ec2:eu-central-1:984186218765:instance/i-0a2902971d65ead08,i-0a2902971d65ead08,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""Res-Mongo-Slave""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:07Z
python-20230628-110507,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-west1-b/instances/python-20230628-110507,2624179090599859579,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-west1,"{""deeplearning-vm"": ""deeplearning-vm"", ""notebook-instance"": ""notebook-instance"", ""goog-caip-notebook"": """"}",VIRTUAL_MACHINE,compute#instance,2024-10-30T19:26:27Z
testmattan,c57b1cc5-0536-4997-aaca-d41c75b2abdf,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/test-group/providers/microsoft.compute/virtualmachines/testmattan,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",eastus,{},VIRTUAL_MACHINE,Microsoft.Compute/virtualMachines,2024-10-30T19:50:53Z
prod-runner-2,arn:aws:ec2:eu-central-1:984186218765:instance/i-0de56c3fe2da2ed3c,i-0de56c3fe2da2ed3c,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""prod-runner-2""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:08Z
tomlr-test-monitoring,ocid1.instance.oc1.iad.anuwcljr356jruicsx673iza3rbqqkuu4rc5c6bst3ptvw7cuajykkevquoa,ocid1.instance.oc1.iad.anuwcljr356jruicsx673iza3rbqqkuu4rc5c6bst3ptvw7cuajykkevquoa,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""okta/tom.levran@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2024-06-03T13:26:37.718Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:09Z
ADFS4-16,8b712fd0-64d5-44f6-b4d2-e353867d3c22,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/yossi-adfs/providers/microsoft.compute/virtualmachines/adfs4-16,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",eastus,"{""Maintainer"": ""Yossi""}",VIRTUAL_MACHINE,Microsoft.Compute/virtualMachines,2024-10-30T19:50:53Z
ECS Instance - EC2ContainerService-payment-app-cluster-3,arn:aws:ec2:eu-west-2:001791986277:instance/i-0947a2f2cfb255fa8,i-0947a2f2cfb255fa8,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",eu-west-2,"{""Name"": ""ECS Instance - EC2ContainerService-payment-app-cluster-3"", ""Description"": ""This instance is the part of the Auto Scaling group which was created through ECS Console"", ""aws:autoscaling:groupName"": ""EC2ContainerService-payment-app-cluster-3-EcsInstanceAsg-GG7MZ6W3W87M"", ""aws:cloudformation:stack-id"": ""arn:aws:cloudformation:eu-west-2:001791986277:stack/EC2ContainerService-payment-app-cluster-3/8a61e9e0-e945-11eb-ad6f-0a71ffb2c2c4"", ""aws:cloudformation:logical-id"": ""EcsInstanceAsg"", ""aws:cloudformation:stack-name"": ""EC2ContainerService-payment-app-cluster-3""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:57Z
esxi-nested-01.wiz-tanzu.local,VirtualMachine:vm-26,64c6a781-bab2-443f-be83-d2d235a25419_VirtualMachine:vm-26,vSphere,Tanzu-Datacenter,64c6a781-bab2-443f-be83-d2d235a25419_Datacenter:datacenter-3,Vsphere Env,,{},VIRTUAL_MACHINE,vsphere#virtualMachine,2024-10-30T19:06:41Z
wiz-attack-simulation-instance-5-3ffb770c,arn:aws:ec2:eu-north-1:001791986277:instance/i-0e84554314c015367,i-0e84554314c015367,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",eu-north-1,"{""Name"": ""wiz-attack-simulation-instance-5-3ffb770c"", ""wiz-attack-simulation"": ""true""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:46Z
it-team-regional-2nd,arn:aws:ec2:eu-central-1:984186218765:instance/i-07abb382dabcb7e43,i-07abb382dabcb7e43,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""it-team-regional-2nd""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:29:59Z
elad-vm-in-lb-vcn,ocid1.instance.oc1.iad.anuwcljr356jruicomlcrb2sr5xuxhjic3da7vukkcznrto53yj7ksyz4gnq,ocid1.instance.oc1.iad.anuwcljr356jruicomlcrb2sr5xuxhjic3da7vukkcznrto53yj7ksyz4gnq,OCI,comp2,ocid1.compartment.oc1..aaaaaaaaidwhdghlusehw2fg3d2irkjxzydrgvby3d6ofenpy75jyqo2i3tq,"Acme,Acme Oracle App,OCI demo",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""elad.gabay@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2022-05-04T09:22:02.866Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:15Z
RedHat-8.3.0_x86_64,arn:aws:ec2:eu-central-1:984186218765:instance/i-0d9c58ebee2327420,i-0d9c58ebee2327420,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""RedHat-8.3.0_x86_64""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:29:59Z
Tomcat-WebServer-Backend-3,arn:aws:ec2:eu-central-1:984186218765:instance/i-004986f994663eb12,i-004986f994663eb12,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""Tomcat-WebServer-Backend-3""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:01Z
raaz-inst,arn:aws:ec2:us-west-2:984186218765:instance/i-00817ceafaa4e7b35,i-00817ceafaa4e7b35,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-west-2,"{""Name"": ""raaz-inst""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:05Z
wiz-demo-tkc-workers-pkjm5-7bf4b95468-dsv5j,VirtualMachine:vm-109,64c6a781-bab2-443f-be83-d2d235a25419_VirtualMachine:vm-109,vSphere,Tanzu-Datacenter,64c6a781-bab2-443f-be83-d2d235a25419_Datacenter:datacenter-3,Vsphere Env,,"{""wp_tkg_worker_vmvmaa_tag"": ""Used by vSphere to correctly configure Tanzu Kubernetes Grid worker VMs in Workload Platform""}",VIRTUAL_MACHINE,vsphere#virtualMachine,2024-10-30T19:06:42Z
cred-fort-handler,98991702-8145-40e7-9647-034efb3a562e,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/developer-prod/providers/microsoft.compute/virtualmachines/cred-fort-handler,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Junior Dev project,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",westeurope,"{""Owner"": ""JD""}",VIRTUAL_MACHINE,Microsoft.Compute/virtualMachines,2024-10-30T19:50:52Z
my-ec2-cluster-2,arn:aws:ec2:us-west-2:001791986277:instance/i-0e8daded914e19ba5,i-0e8daded914e19ba5,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-west-2,"{""Name"": ""my-ec2-cluster-2"", ""Terraform"": ""true"", ""Environment"": ""dev""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:47Z
" amzn2-linux-19",arn:aws:ec2:eu-central-1:984186218765:instance/i-00348c278384d353c,i-00348c278384d353c,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": "" amzn2-linux-19""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:05Z
prod-webserv-misconfig,arn:aws:ec2:eu-west-2:001791986277:instance/i-09b3ae26fdf23398b,i-09b3ae26fdf23398b,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",eu-west-2,"{""Name"": ""prod-webserv-misconfig""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:53Z
karpenter,arn:aws:ec2:us-east-2:984186218765:instance/i-0d624b22cba3b27eb,i-0d624b22cba3b27eb,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-2,"{""Name"": ""karpenter"", ""aws:ec2:fleet-id"": ""fleet-3d0ce80e-2b35-c314-8c32-8c28ae83beba"", ""eks:cluster-name"": ""wiz-demo-infra"", ""eks:nodegroup-name"": ""karpenter-20230425055035901700000007"", ""aws:eks:cluster-name"": ""wiz-demo-infra"", ""aws:ec2launchtemplate:id"": ""lt-0f51a926113b6999f"", ""aws:autoscaling:groupName"": ""eks-karpenter-20230425055035901700000007-50c3db7b-5ed5-bae2-1ded-2a49c1e13e10"", ""aws:ec2launchtemplate:version"": ""7"", ""k8s.io/cluster-autoscaler/enabled"": ""true"", ""kubernetes.io/cluster/wiz-demo-infra"": ""owned"", ""k8s.io/cluster-autoscaler/wiz-demo-infra"": ""owned""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:11Z
Ubuntuserv1604LTSVG1,bb6bb7e2-3105-40eb-b6c0-1c35dfa5e334,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/us2eastrg/providers/microsoft.compute/virtualmachines/ubuntuserv1604ltsvg1,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",eastus2,{},VIRTUAL_MACHINE,Microsoft.Compute/virtualMachines,2024-10-30T19:50:53Z
yanivs-encrypted-custom-cmk,arn:aws:ec2:eu-central-1:001791986277:instance/i-0c8ce2d1296e01293,i-0c8ce2d1296e01293,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",eu-central-1,"{""Name"": ""yanivs-encrypted-custom-cmk""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:49Z
dapl-jd-debian-2,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-central1-a/instances/dapl-jd-debian-2,4013258173775496103,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-central1,"{""environment"": ""demo"", ""allow-health-check"": ""allow-health-check""}",VIRTUAL_MACHINE,compute#instance,2024-10-30T19:26:03Z
inst-ocqpk-eladpool,ocid1.instance.oc1.iad.anuwcljr356jruic3jin3ccdjghqaeodh4stfbk6bkapo6nindrvrooiqbqa,ocid1.instance.oc1.iad.anuwcljr356jruic3jin3ccdjghqaeodh4stfbk6bkapo6nindrvrooiqbqa,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""elad.gabay@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2022-05-22T21:56:27.301Z"", ""oci:compute:instancepool"": ""ocid1.instancepool.oc1.iad.aaaaaaaawiychk6n7figfrcpjq3bvcy7na4aoftjfgu4vjqf3qehzedg5fbq"", ""oci:compute:instanceconfiguration"": ""ocid1.instanceconfiguration.oc1.iad.aaaaaaaafloabnjtqrtvi7rsdiucokmxmcsf66coz2kfcygm6s27bvkakufa""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:07Z
SupervisorControlPlaneVM (1),VirtualMachine:vm-101,64c6a781-bab2-443f-be83-d2d235a25419_VirtualMachine:vm-101,vSphere,Tanzu-Datacenter,64c6a781-bab2-443f-be83-d2d235a25419_Datacenter:datacenter-3,Vsphere Env,,"{""wp_vmvmaa_tag"": ""Used by vSphere to correctly configure Supervisor Cluster control plane VMs""}",VIRTUAL_MACHINE,vsphere#virtualMachine,2024-10-30T19:06:41Z
temp-target-vm,arn:aws:ec2:eu-central-1:984186218765:instance/i-02b534d2876221b6d,i-02b534d2876221b6d,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""temp-target-vm"", ""Owner"": ""JD"", ""Wiz_to_Fortinet_Tag"": ""Block""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:29:59Z
haproxy,VirtualMachine:vm-95,64c6a781-bab2-443f-be83-d2d235a25419_VirtualMachine:vm-95,vSphere,Tanzu-Datacenter,64c6a781-bab2-443f-be83-d2d235a25419_Datacenter:datacenter-3,Vsphere Env,,{},VIRTUAL_MACHINE,vsphere#virtualMachine,2024-10-30T19:06:40Z
dest-module-server,arn:aws:ec2:eu-central-1:984186218765:instance/i-06160271cdaab746b,i-06160271cdaab746b,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""dest-module-server"", ""Owner"": ""JD"", ""Application"": ""Destination"", ""aws:ec2launchtemplate:id"": ""lt-0ca27fbc67f6b5fdc"", ""aws:autoscaling:groupName"": ""gentoo-asg"", ""aws:ec2launchtemplate:version"": ""2""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:07Z
prod-preset-3,arn:aws:ec2:eu-central-1:984186218765:instance/i-04ea5a462c8016fce,i-04ea5a462c8016fce,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""prod-preset-3""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:07Z
SB-JENKINS-VS-67,VirtualMachine:vm-8460,ced82e81-0a46-4762-8198-470e44bf7000_VirtualMachine:vm-8460,vSphere,Wiz-Demo-DC-6-7,ced82e81-0a46-4762-8198-470e44bf7000_Datacenter:datacenter-2,Vsphere Env,,{},VIRTUAL_MACHINE,vsphere#virtualMachine,2024-10-30T20:45:45Z
wallet-app,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-central1-a/instances/wallet-app,1409023767615683644,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-central1,{},VIRTUAL_MACHINE,compute#instance,2024-10-30T19:26:19Z
arn:aws:ec2:us-west-2:984186218765:instance/i-0ba8a05992d0ac390,arn:aws:ec2:us-west-2:984186218765:instance/i-0ba8a05992d0ac390,i-0ba8a05992d0ac390,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-west-2,{},VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:05Z
gke-gke-1-16-gke-1-16-157cb97a-pg55,https://www.googleapis.com/compute/v1/projects/centered-kiln-290213/zones/us-central1-c/instances/gke-gke-1-16-gke-1-16-157cb97a-pg55,3532381106793342950,GCP,demo-project,centered-kiln-290213,"App A,GCP Subscription Project ,Google Workspace _GCP Org Demo",us-central1,"{""goog-gke-node"": """", ""goog-k8s-cluster-name"": ""gke-1-16"", ""goog-k8s-node-pool-name"": ""gke-1-16"", ""goog-gke-cost-management"": """", ""goog-k8s-cluster-location"": ""us-central1-c"", ""gke-gke-1-16-5149d6d0-node"": ""gke-gke-1-16-5149d6d0-node"", ""goog-gke-cluster-id-base32"": ""kfe5nuhispkizqk2n6vaamqvw3rif6ifz5ogwmawy4qtus5rh3oa""}",VIRTUAL_MACHINE,compute#instance,2024-10-30T19:29:43Z
gke-schemel-demo-default-pool-1a59d00b-jxr6,https://www.googleapis.com/compute/v1/projects/round-kit-289318/zones/us-west1-c/instances/gke-schemel-demo-default-pool-1a59d00b-jxr6,5625402757002667089,GCP,Demo-project,round-kit-289318,"App A,GCP Subscription Project ,Google Workspace _GCP Org Demo",us-west1,"{""goog-gke-node"": """", ""goog-k8s-cluster-name"": ""schemel-demo"", ""goog-k8s-node-pool-name"": ""default-pool"", ""goog-gke-cost-management"": """", ""goog-k8s-cluster-location"": ""us-west1-c"", ""goog-gke-cluster-id-base32"": ""uldygnledzhodkqxfw3nhbfd56pzdzfwyy3eamehx5xcu4qtbcea"", ""gke-schemel-demo-a2c78335-node"": ""gke-schemel-demo-a2c78335-node""}",VIRTUAL_MACHINE,compute#instance,2024-10-30T19:29:40Z
wiz-attack-simulation-instance-5-560579d9,arn:aws:ec2:eu-central-1:984186218765:instance/i-0b2a2431c23a48de1,i-0b2a2431c23a48de1,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""wiz-attack-simulation-instance-5-560579d9"", ""wiz-attack-simulation"": ""true""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:06Z
oracle-autonomous-linux-7.9,ocid1.instance.oc1.iad.anuwcljs356jruicymjdt4peeygpqkmbu6im6tegjwbi73zvbphwuitryjyq,ocid1.instance.oc1.iad.anuwcljs356jruicymjdt4peeygpqkmbu6im6tegjwbi73zvbphwuitryjyq,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""elad.gabay@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2022-02-07T12:47:26.077Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:09Z
bapl-jd-builder-instancegroup-h639,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-east1-b/instances/bapl-jd-builder-instancegroup-h639,4880966632709328831,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-east1,"{""http-server"": ""http-server"", ""https-server"": ""https-server""}",VIRTUAL_MACHINE,compute#instance,2024-10-30T19:25:57Z
aks-agentpool-65427491-vmss_0,c7109a53-8f87-4fed-a8b5-9c21a0a3fc6e,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/mc_myresourcegroup_shippingappaks_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-agentpool-65427491-vmss/virtualmachines/0,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",eastus,"{""poolName"": ""agentpool"", ""orchestrator"": ""Kubernetes:1.18.14"", ""creationSource"": ""aks-aks-agentpool-65427491-vmss"", ""aksEngineVersion"": ""v0.47.0-aks-gomod-b4-aks"", ""resourceNameSuffix"": ""65427491""}",VIRTUAL_MACHINE,Microsoft.Compute/virtualMachineScaleSets/virtualMachines,2024-10-30T19:50:50Z
machine-learninig-training-backup,arn:aws:ec2:eu-central-1:001791986277:instance/i-076dfc6f71604d9f8,i-076dfc6f71604d9f8,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",eu-central-1,"{""Name"": ""machine-learninig-training-backup""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:48Z
elad-new-instance,ocid1.instance.oc1.iad.anuwcljr356jruicdufm6psf5s6zx7wyvbokduu35ldvj7epqx7o2o3kxqyq,ocid1.instance.oc1.iad.anuwcljr356jruicdufm6psf5s6zx7wyvbokduu35ldvj7epqx7o2o3kxqyq,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""vm1k"": ""vm1v"", ""vm2k"": ""vm2v"", ""vm3k"": ""vm3v"", ""vm4k"": ""vm4v"", ""vm5k"": ""vm5v"", ""vm6k"": ""vm6v"", ""vm7k"": ""vm7v"", ""vm8k"": ""vm8v"", ""vm9k"": ""vm9v"", ""vm10k"": ""vm10v"", ""Oracle-Tags.CreatedBy"": ""elad.gabay@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2022-08-18T16:44:52.997Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:08Z
wiz-attack-simulation-instance-6-3ffb770c,arn:aws:ec2:eu-north-1:001791986277:instance/i-0825f1d051ec63ede,i-0825f1d051ec63ede,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",eu-north-1,"{""Name"": ""wiz-attack-simulation-instance-6-3ffb770c"", ""wiz-attack-simulation"": ""true""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:45Z
Andreas-Yossi,ocid1.instance.oc1.iad.anuwcljr356jruico7d7dqhs6vt4qk6rf7stfd3igku3nl537krizfte7kha,ocid1.instance.oc1.iad.anuwcljr356jruico7d7dqhs6vt4qk6rf7stfd3igku3nl537krizfte7kha,OCI,yossi-wiz-outpost,ocid1.compartment.oc1..aaaaaaaanwbzyybv54lw7btuhb3xvxx4gwtjztp4ri6m5iaaakxe55co5kpa,"Acme,Acme Oracle App,OCI demo",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""okta/yossi.marzuk@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2022-12-20T15:23:59.400Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:30Z
it-manage-regional-amz-linux-v4,arn:aws:ec2:eu-central-1:984186218765:instance/i-0628b69aa66e76662,i-0628b69aa66e76662,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""it-manage-regional-amz-linux-v4""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:08Z
wiz-jdwebserver,arn:aws:ec2:eu-central-1:984186218765:instance/i-0bdffb078f0bc61a9,i-0bdffb078f0bc61a9,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""wiz-jdwebserver""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:10Z
