Name,ID,Category,Classifier,Unique Matches,Total Matches,Wiz Url,Projects,Resource Name,Region,Created At,Resource Type,Resource Native Type,Resource External ID,Subscription ID,Cloud Provider,Encryption At Rest,Encryption In Transit,Resource Status,PaaS,Severity,Finding Examples
DigitalIdentity/IP Address,exposed-data-bucket##BUILTIN-438,DataCategoryDigitalIdentity,IP Address,999,999,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'6baa072b-52e6-5208-9b92-4e7e9a8ee995*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, 6f07690e-5c6c-5d43-8fa9-fe14c391f4e3, a88031c9-47d9-5d28-a5a3-bc58defaec94, c4c12241-dbe1-5698-b8d3-e9e19e3916b8, e2e96170-bf20-5bb4-94c6-177b506a8b83",exposed-data-bucket,us-west-2,2024-01-31T11:03:43.112026Z,CloudPlatform/Bucket,bucket,exposed-data-bucket,984186218765,AWS,true,false,Active,false,INFO,"[{""path"":""userdata1.csv"",""key"":""ip_address"",""value"":""14***2.******2"",""evidenceId"":""7a8de698cbe73e80e2346830aaa650b3"",""contentSizeBytes"":145923}]"
PII/GPS Location,i-079ae108fb08ce135##BUILTIN-472,DataCategoryPII,GPS Location,82,149,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'607a1c16-26e3-55d5-a57c-86572fe17c28*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, 6f07690e-5c6c-5d43-8fa9-fe14c391f4e3, a88031c9-47d9-5d28-a5a3-bc58defaec94, c4c12241-dbe1-5698-b8d3-e9e19e3916b8, e2e96170-bf20-5bb4-94c6-177b506a8b83",macOS,us-east-1,2024-10-13T20:18:47.045207Z,CloudPlatform/VirtualMachine,virtualMachine,i-079ae108fb08ce135,984186218765,AWS,false,false,Active,false,MEDIUM,"[{""path"":""/Ufsd_Volumes/Macintosh HD/System/Applications/Freeform.app/Contents/Resources/shape_library.json"",""key"":""46/position"",""location"":""/shapesByID/389/categories/46/position"",""value"":""1**"",""evidenceId"":""4bd7411c855e7836759b7111b085b70d"",""contentSizeBytes"":5157296}]"
PII/Name,lorax-temp-bucket##BUILTIN-125,DataCategoryPII,Name,857,1728,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'8eeca5de-5531-5f84-860f-b0dc92d1892f*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 218465d4-ed90-5f33-a22a-fb93f4e9b489, 43e1c873-a576-5d0c-a2f2-edbaf856faa4, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, a88031c9-47d9-5d28-a5a3-bc58defaec94, cceb83bf-814e-5686-9ee2-6bc43bc836b7, e2e96170-bf20-5bb4-94c6-177b506a8b83",lorax-temp-bucket,us-east-2,2024-01-31T11:02:22.763717Z,CloudPlatform/Bucket,bucket,lorax-temp-bucket,001791986277,AWS,true,false,Active,false,CRITICAL,"[{""path"":""userdata1.csv"",""key"":""first_name/last_name"",""value"":""Aa*** B****y"",""evidenceId"":""b34289d871b5a28378918a6f32a00f4e"",""contentSizeBytes"":145923},{""path"":""userdata1.parquet"",""key"":""First_name/Last_name"",""value"":""Am***a *****n"",""evidenceId"":""0b2f7a4ad069893a6229065d0a4487b3""},{""path"":""userdata1.csv"",""key"":""first_name/last_name"",""value"":""Wi***e *****r"",""evidenceId"":""b34289d871b5a28378918a6f32a00f4e"",""contentSizeBytes"":145923}]"
PII/GPS Location,s3-for-ai-training-test##BUILTIN-472,DataCategoryPII,GPS Location,6,6,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'e037916b-cd68-5bd8-8b78-b4577ad1943f*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, 6f07690e-5c6c-5d43-8fa9-fe14c391f4e3, a88031c9-47d9-5d28-a5a3-bc58defaec94, c4c12241-dbe1-5698-b8d3-e9e19e3916b8, e2e96170-bf20-5bb4-94c6-177b506a8b83",s3-for-ai-training-test,us-east-1,2024-10-11T23:33:39.942787Z,CloudPlatform/Bucket,bucket,s3-for-ai-training-test,984186218765,AWS,true,false,Active,false,LOW,"[{""path"":""bert-base-uncased/tokenizer.json"",""key"":""vocab/position"",""location"":""/model/vocab/position"",""value"":""2***"",""evidenceId"":""7ef17133f676e68ea9ce68c2f78bbc90"",""contentSizeBytes"":466062}]"
Financial/Credit Cards,aws-athena-query-results-984186218765-us-east-1##BUILTIN-436,DataCategoryFinancial,Credit Cards,540,1080,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'f11585bd-13c4-5e86-a6c6-04ce1533abe1*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, 6f07690e-5c6c-5d43-8fa9-fe14c391f4e3, a88031c9-47d9-5d28-a5a3-bc58defaec94, c4c12241-dbe1-5698-b8d3-e9e19e3916b8, e2e96170-bf20-5bb4-94c6-177b506a8b83",aws-athena-query-results-984186218765-us-east-1,us-east-1,2024-02-14T12:50:52.314552Z,CloudPlatform/Bucket,bucket,aws-athena-query-results-984186218765-us-east-1,984186218765,AWS,true,false,Active,false,CRITICAL,"[{""path"":""userdata1 (1).parquet"",""key"":""Cc"",""location"":""Cc"",""value"":""***************2365"",""evidenceId"":""2fd07ea20498a1b305e6b0644c17a402""},{""path"":""userdata3.parquet"",""key"":""Cc"",""location"":""Cc"",""value"":""************0116"",""evidenceId"":""777a730d1f8201fa4b0404bb7b6a18c8""},{""path"":""userdata1 (1).parquet"",""key"":""Cc"",""location"":""Cc"",""value"":""**********9761"",""evidenceId"":""2fd07ea20498a1b305e6b0644c17a402""}]"
PII/Income,company-logos-v2##BUILTIN-188,DataCategoryPII,Income,875,875,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'1ae7cc9c-98c9-5607-a743-8d147db918c2*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, 6f07690e-5c6c-5d43-8fa9-fe14c391f4e3, a88031c9-47d9-5d28-a5a3-bc58defaec94, c4c12241-dbe1-5698-b8d3-e9e19e3916b8, e2e96170-bf20-5bb4-94c6-177b506a8b83",company-logos-v2,eu-central-1,2024-08-06T23:24:56.030292Z,CloudPlatform/Bucket,bucket,company-logos-v2,984186218765,AWS,true,false,Active,false,CRITICAL,"[{""path"":""userdata1.csv"",""key"":""salary"",""value"":""6***9"",""evidenceId"":""11d514bb26cad25a3a7ac411cbd117ce"",""contentSizeBytes"":145923}]"
PII/Email,gs://sensitive-storage-test##BUILTIN-1,DataCategoryPII,Email,105,210,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'cf78d8b0-7210-5b32-9984-a98383f8293e*2cDATA_FINDING)),"05c62c7a-fcb2-558a-a7b8-03b76ec9635b, 360e0519-a35c-5cb7-a353-728812b2f2e8, 43e1c873-a576-5d0c-a2f2-edbaf856faa4, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, 9b55555a-89b7-55d8-8e38-0f7481b5f537, b03cf038-fd78-560d-a1b8-7b98b21e5b26, c4c12241-dbe1-5698-b8d3-e9e19e3916b8, c4f982e0-bab1-58d1-bf24-6b846310f5ca, db68f2c6-5cb9-5fd5-a47f-02da29d1ec17, e2e96170-bf20-5bb4-94c6-177b506a8b83, ee3ecda3-9c8c-555a-9399-865bf438c417",sensitive-storage-test,us,2024-04-09T11:12:52.862822Z,CloudPlatform/Bucket,storage#bucket,gs://sensitive-storage-test,acme-prod-env,GCP,true,false,Active,false,CRITICAL,"[{""path"":""stam-email.csv"",""key"":""email"",""value"":""o***@aim.com"",""evidenceId"":""fad379565a198567803502a51ef7d3b2"",""contentSizeBytes"":2789},{""path"":""stam-email2.csv"",""key"":""email"",""value"":""o***@aim.com"",""evidenceId"":""ee55bd52b77a5ae440bcbcb55e9b725b"",""contentSizeBytes"":2789},{""path"":""stam-email.csv"",""key"":""email"",""value"":""s***@telenet.be"",""evidenceId"":""fad379565a198567803502a51ef7d3b2"",""contentSizeBytes"":2789}]"
PII/Income,exposed-data-bucket##BUILTIN-188,DataCategoryPII,Income,875,875,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'fc57f1c4-4db7-5cd3-8598-b8e2ffc27d7a*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, 6f07690e-5c6c-5d43-8fa9-fe14c391f4e3, a88031c9-47d9-5d28-a5a3-bc58defaec94, c4c12241-dbe1-5698-b8d3-e9e19e3916b8, e2e96170-bf20-5bb4-94c6-177b506a8b83",exposed-data-bucket,us-west-2,2024-08-06T23:24:34.401857Z,CloudPlatform/Bucket,bucket,exposed-data-bucket,984186218765,AWS,true,false,Active,false,CRITICAL,"[{""path"":""userdata1.csv"",""key"":""salary"",""value"":""6***9"",""evidenceId"":""2ac01d1916086dca6957731b7006c931"",""contentSizeBytes"":145923}]"
PII/Gender,lorax-temp-bucket##BUILTIN-20,DataCategoryPII,Gender,2,1865,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'90a53fb0-e867-52e1-898c-95d32e2de7b8*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 218465d4-ed90-5f33-a22a-fb93f4e9b489, 43e1c873-a576-5d0c-a2f2-edbaf856faa4, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, a88031c9-47d9-5d28-a5a3-bc58defaec94, cceb83bf-814e-5686-9ee2-6bc43bc836b7, e2e96170-bf20-5bb4-94c6-177b506a8b83",lorax-temp-bucket,us-east-2,2024-04-15T10:38:20.260882Z,CloudPlatform/Bucket,bucket,lorax-temp-bucket,001791986277,AWS,true,false,Active,false,INFO,"[{""path"":""userdata1.csv"",""key"":""gender"",""value"":""M***"",""evidenceId"":""44e533462b342c84c2a6e57088d4fe39"",""contentSizeBytes"":145923},{""path"":""userdata1.parquet"",""key"":""Gender"",""location"":""Gender"",""value"":""F****e"",""evidenceId"":""8fb34d99c7fb6640d17e562e0ff2acb7""},{""path"":""userdata1.csv"",""key"":""gender"",""value"":""M***"",""evidenceId"":""44e533462b342c84c2a6e57088d4fe39"",""contentSizeBytes"":145923}]"
PII/Email,liron-public##BUILTIN-1,DataCategoryPII,Email,982,982,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'f154fee9-174f-5284-8950-75ea7211c7d7*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 218465d4-ed90-5f33-a22a-fb93f4e9b489, 43e1c873-a576-5d0c-a2f2-edbaf856faa4, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, a88031c9-47d9-5d28-a5a3-bc58defaec94, cceb83bf-814e-5686-9ee2-6bc43bc836b7, e2e96170-bf20-5bb4-94c6-177b506a8b83",liron-public,eu-west-2,2024-01-31T11:02:16.810542Z,CloudPlatform/Bucket,bucket,liron-public,001791986277,AWS,true,false,Active,false,CRITICAL,"[{""path"":""userdata5.csv"",""key"":""email"",""value"":""w***@google.de"",""evidenceId"":""1ffa2b0f6e54854f9d23a2b56230dd95"",""contentSizeBytes"":145933}]"
Financial/Swift Code,i-079ae108fb08ce135##BUILTIN-143,DataCategoryFinancial,Swift Code,1,2,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'14729830-0b49-5a31-bf9e-67d7182a760c*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, 6f07690e-5c6c-5d43-8fa9-fe14c391f4e3, a88031c9-47d9-5d28-a5a3-bc58defaec94, c4c12241-dbe1-5698-b8d3-e9e19e3916b8, e2e96170-bf20-5bb4-94c6-177b506a8b83",macOS,us-east-1,2024-09-27T03:21:41.038631Z,CloudPlatform/VirtualMachine,virtualMachine,i-079ae108fb08ce135,984186218765,AWS,false,false,Active,false,INFO,"[{""path"":""/Library/Developer/CommandLineTools/SDKs/MacOSX13.3.sdk/SDKSettings.json"",""key"":""swift"",""location"":""/Variants[1]/BuildSettings/LIBRARY_SEARCH_PATHS"",""value"":""ma***ta***t"",""evidenceId"":""a59121a8766b57e4b83b864f1b0e9d77"",""contentSizeBytes"":6252},{""path"":""/Library/Developer/CommandLineTools/SDKs/MacOSX14.2.sdk/SDKSettings.json"",""key"":""swift"",""location"":""/Variants[1]/BuildSettings/LIBRARY_SEARCH_PATHS"",""value"":""ma***ta***t"",""evidenceId"":""04605445daa0ddb1d9d3c8b739fff528"",""contentSizeBytes"":6503}]"
DigitalIdentity/IP Address,company-logos-v2##BUILTIN-438,DataCategoryDigitalIdentity,IP Address,1000,1999,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'1bba1c8a-da69-5640-9258-ff4402920b0b*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, 6f07690e-5c6c-5d43-8fa9-fe14c391f4e3, a88031c9-47d9-5d28-a5a3-bc58defaec94, c4c12241-dbe1-5698-b8d3-e9e19e3916b8, e2e96170-bf20-5bb4-94c6-177b506a8b83",company-logos-v2,eu-central-1,2024-01-31T11:02:19.539011Z,CloudPlatform/Bucket,bucket,company-logos-v2,984186218765,AWS,true,false,Active,false,INFO,"[{""path"":""userdata1.parquet"",""key"":""Ip_address"",""location"":""Ip_address"",""value"":""1.***.2***2"",""evidenceId"":""51e6ea5e04a10aa9892c820791b752c0""},{""path"":""userdata1.csv"",""key"":""ip_address"",""value"":""12***16*****8"",""evidenceId"":""8406ad2f114acca3da459ffb922d2525"",""contentSizeBytes"":145923}]"
PII/Email,exposed-data-bucket##BUILTIN-1,DataCategoryPII,Email,984,984,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'6c094730-3b48-5d52-9605-0c675d7ec7a3*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, 6f07690e-5c6c-5d43-8fa9-fe14c391f4e3, a88031c9-47d9-5d28-a5a3-bc58defaec94, c4c12241-dbe1-5698-b8d3-e9e19e3916b8, e2e96170-bf20-5bb4-94c6-177b506a8b83",exposed-data-bucket,us-west-2,2024-01-31T11:03:43.071293Z,CloudPlatform/Bucket,bucket,exposed-data-bucket,984186218765,AWS,true,false,Active,false,CRITICAL,"[{""path"":""userdata1.csv"",""key"":""email"",""value"":""w***@google.de"",""evidenceId"":""d22d69fdd34eb7300abce739d09a85e6"",""contentSizeBytes"":145923}]"
PII/Email,lior-bucket-test##BUILTIN-1,DataCategoryPII,Email,984,2952,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'800cfa0b-6ff3-517f-a178-0b78c88dd132*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 218465d4-ed90-5f33-a22a-fb93f4e9b489, 43e1c873-a576-5d0c-a2f2-edbaf856faa4, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, a88031c9-47d9-5d28-a5a3-bc58defaec94, cceb83bf-814e-5686-9ee2-6bc43bc836b7, e2e96170-bf20-5bb4-94c6-177b506a8b83",lior-bucket-test,us-east-1,2024-01-31T11:02:00.959189Z,CloudPlatform/Bucket,bucket,lior-bucket-test,001791986277,AWS,true,false,Active,false,CRITICAL,"[{""path"":""userdata1 (1).parquet"",""key"":""Email"",""value"":""a***@cdbaby.com"",""evidenceId"":""58cdaf3f1fff9e3a6c3717ac25b7ee4d""},{""path"":""userdata2.parquet"",""key"":""Email"",""value"":""a***@com.com"",""evidenceId"":""e1c151f1042e1cff9240b3c69bf60a68""},{""path"":""userdata3.parquet"",""key"":""Email"",""value"":""a***@com.com"",""evidenceId"":""29b3d002aae50886cfe2771ef5e1cc1d""},{""path"":""userdata1 (1).parquet"",""key"":""Email"",""value"":""w***@google.de"",""evidenceId"":""58cdaf3f1fff9e3a6c3717ac25b7ee4d""}]"
DigitalIdentity/IP Address,wiz-cross-account-bucket##BUILTIN-438,DataCategoryDigitalIdentity,IP Address,999,999,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'f69133ab-4610-5d6d-aa37-935c099bdb6d*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 218465d4-ed90-5f33-a22a-fb93f4e9b489, 43e1c873-a576-5d0c-a2f2-edbaf856faa4, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, a88031c9-47d9-5d28-a5a3-bc58defaec94, cceb83bf-814e-5686-9ee2-6bc43bc836b7, e2e96170-bf20-5bb4-94c6-177b506a8b83",wiz-cross-account-bucket,eu-central-1,2024-01-31T11:02:19.429588Z,CloudPlatform/Bucket,bucket,wiz-cross-account-bucket,001791986277,AWS,true,false,Active,false,INFO,"[{""path"":""userdata1.csv"",""key"":""ip_address"",""value"":""14***2.******2"",""evidenceId"":""0ef961a8251e1bf9bce7d23710750381"",""contentSizeBytes"":145923}]"
Financial/Credit Cards,lior-bucket-test##BUILTIN-436,DataCategoryFinancial,Credit Cards,540,1620,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'559edfe1-6d37-57c3-81b7-258c2cff2727*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 218465d4-ed90-5f33-a22a-fb93f4e9b489, 43e1c873-a576-5d0c-a2f2-edbaf856faa4, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, a88031c9-47d9-5d28-a5a3-bc58defaec94, cceb83bf-814e-5686-9ee2-6bc43bc836b7, e2e96170-bf20-5bb4-94c6-177b506a8b83",lior-bucket-test,us-east-1,2024-01-31T11:02:00.879708Z,CloudPlatform/Bucket,bucket,lior-bucket-test,001791986277,AWS,true,false,Active,false,CRITICAL,"[{""path"":""userdata1 (1).parquet"",""key"":""Cc"",""location"":""Cc"",""value"":""***************2365"",""evidenceId"":""68ae4632f3daf1d5bf3391f1342b7c0a""},{""path"":""userdata2.parquet"",""key"":""Cc"",""location"":""Cc"",""value"":""************0116"",""evidenceId"":""0b1742d5e035ac670347e9235437545d""},{""path"":""userdata3.parquet"",""key"":""Cc"",""location"":""Cc"",""value"":""************0116"",""evidenceId"":""23a94a1889d978fee1c49f5a302e3b37""},{""path"":""userdata1 (1).parquet"",""key"":""Cc"",""location"":""Cc"",""value"":""**********9094"",""evidenceId"":""68ae4632f3daf1d5bf3391f1342b7c0a""}]"
DigitalIdentity/IP Address,lior-bucket-test##BUILTIN-438,DataCategoryDigitalIdentity,IP Address,1000,3000,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'337e3e10-5d50-5f5b-888d-3b6222f35aab*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 218465d4-ed90-5f33-a22a-fb93f4e9b489, 43e1c873-a576-5d0c-a2f2-edbaf856faa4, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, a88031c9-47d9-5d28-a5a3-bc58defaec94, cceb83bf-814e-5686-9ee2-6bc43bc836b7, e2e96170-bf20-5bb4-94c6-177b506a8b83",lior-bucket-test,us-east-1,2024-02-28T13:37:39.500879Z,CloudPlatform/Bucket,bucket,lior-bucket-test,001791986277,AWS,true,false,Active,false,INFO,"[{""path"":""userdata1 (1).parquet"",""key"":""Ip_address"",""location"":""Ip_address"",""value"":""1.***.2***2"",""evidenceId"":""d36c3ec170df31148c8f68f1a85bdb97""},{""path"":""userdata2.parquet"",""key"":""Ip_address"",""location"":""Ip_address"",""value"":""1.***.2***2"",""evidenceId"":""4b1a86a3383f19ca885b8d8c2f62c883""},{""path"":""userdata3.parquet"",""key"":""Ip_address"",""location"":""Ip_address"",""value"":""1.***.2***2"",""evidenceId"":""e3d2d80be6192295a7a97de51448d512""},{""path"":""userdata1 (1).parquet"",""key"":""Ip_address"",""location"":""Ip_address"",""value"":""90***9.*****4"",""evidenceId"":""d36c3ec170df31148c8f68f1a85bdb97""}]"
PII/Gender,lior-bucket-test##BUILTIN-20,DataCategoryPII,Gender,2,2799,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'de208279-ecfa-5ddc-8738-c1f0099e445a*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 218465d4-ed90-5f33-a22a-fb93f4e9b489, 43e1c873-a576-5d0c-a2f2-edbaf856faa4, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, a88031c9-47d9-5d28-a5a3-bc58defaec94, cceb83bf-814e-5686-9ee2-6bc43bc836b7, e2e96170-bf20-5bb4-94c6-177b506a8b83",lior-bucket-test,us-east-1,2024-04-15T10:38:31.749249Z,CloudPlatform/Bucket,bucket,lior-bucket-test,001791986277,AWS,true,false,Active,false,INFO,"[{""path"":""userdata1 (1).parquet"",""key"":""Gender"",""location"":""Gender"",""value"":""F****e"",""evidenceId"":""ecc5db058541f12b7659a5f7aa4031ee""},{""path"":""userdata2.parquet"",""key"":""Gender"",""location"":""Gender"",""value"":""F****e"",""evidenceId"":""d5b9e036303939eba47c01100d9cfb1b""},{""path"":""userdata3.parquet"",""key"":""Gender"",""location"":""Gender"",""value"":""F****e"",""evidenceId"":""84c12a50f0293bf89ce4c65b991d1a03""},{""path"":""userdata1 (1).parquet"",""key"":""Gender"",""location"":""Gender"",""value"":""M***"",""evidenceId"":""ecc5db058541f12b7659a5f7aa4031ee""}]"
PII/Date of Birth,exposed-data-bucket##BUILTIN-130,DataCategoryPII,Date of Birth,786,802,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'2d32e13f-b59c-5855-a980-ef5ec6baa6b2*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, 6f07690e-5c6c-5d43-8fa9-fe14c391f4e3, a88031c9-47d9-5d28-a5a3-bc58defaec94, c4c12241-dbe1-5698-b8d3-e9e19e3916b8, e2e96170-bf20-5bb4-94c6-177b506a8b83",exposed-data-bucket,us-west-2,2024-04-30T17:53:18.328276Z,CloudPlatform/Bucket,bucket,exposed-data-bucket,984186218765,AWS,true,false,Active,false,MEDIUM,"[{""path"":""userdata1.csv"",""key"":""birthdate"",""value"":""11**0****9"",""evidenceId"":""d09a87f8648ace1977625fe7cb75bc0b"",""contentSizeBytes"":145923}]"
PII/Email,wiz-cross-account-bucket##BUILTIN-1,DataCategoryPII,Email,984,984,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'22e07e55-8217-59e9-bce6-514d1c8f0693*2cDATA_FINDING)),"15d1d5b0-1067-51a7-bc53-07b39cd6f523, 218465d4-ed90-5f33-a22a-fb93f4e9b489, 43e1c873-a576-5d0c-a2f2-edbaf856faa4, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, a88031c9-47d9-5d28-a5a3-bc58defaec94, cceb83bf-814e-5686-9ee2-6bc43bc836b7, e2e96170-bf20-5bb4-94c6-177b506a8b83",wiz-cross-account-bucket,eu-central-1,2024-01-31T11:02:19.464684Z,CloudPlatform/Bucket,bucket,wiz-cross-account-bucket,001791986277,AWS,true,false,Active,false,CRITICAL,"[{""path"":""userdata1.csv"",""key"":""email"",""value"":""w***@google.de"",""evidenceId"":""5d3a02e9f2e577bc1732c384b431b581"",""contentSizeBytes"":145923}]"
PII/Email,gs://vertexaibootscript##BUILTIN-1,DataCategoryPII,Email,996,1000,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'d5e7d95b-8c6d-5df8-abff-f301c49f726b*2cDATA_FINDING)),"05c62c7a-fcb2-558a-a7b8-03b76ec9635b, 360e0519-a35c-5cb7-a353-728812b2f2e8, 43e1c873-a576-5d0c-a2f2-edbaf856faa4, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, 9b55555a-89b7-55d8-8e38-0f7481b5f537, b03cf038-fd78-560d-a1b8-7b98b21e5b26, c4c12241-dbe1-5698-b8d3-e9e19e3916b8, c4f982e0-bab1-58d1-bf24-6b846310f5ca, db68f2c6-5cb9-5fd5-a47f-02da29d1ec17, e2e96170-bf20-5bb4-94c6-177b506a8b83, ee3ecda3-9c8c-555a-9399-865bf438c417",vertexaibootscript,us,2024-04-09T11:13:01.472026Z,CloudPlatform/Bucket,storage#bucket,gs://vertexaibootscript,acme-prod-env,GCP,true,false,Active,false,CRITICAL,"[{""path"":""vertexaidatasets/output_data.csv"",""key"":""email"",""value"":""k***@hotmail.com"",""evidenceId"":""22194a4e0fa302891bfcaa7b3ad48312"",""contentSizeBytes"":222576}]"
PII/Gender,gs://moran-not-public-acme-prod##BUILTIN-20,DataCategoryPII,Gender,2,933,https://app.wiz.io/data-findings#~(groupBy~'none~filters~()~entity~(~'9ec6d1fd-094e-5a7a-ac70-b7da72d256dd*2cDATA_FINDING)),"05c62c7a-fcb2-558a-a7b8-03b76ec9635b, 360e0519-a35c-5cb7-a353-728812b2f2e8, 43e1c873-a576-5d0c-a2f2-edbaf856faa4, 5dc6b5d2-654f-5771-8a25-5b7ce9e56ff0, 9b55555a-89b7-55d8-8e38-0f7481b5f537, b03cf038-fd78-560d-a1b8-7b98b21e5b26, c4c12241-dbe1-5698-b8d3-e9e19e3916b8, c4f982e0-bab1-58d1-bf24-6b846310f5ca, db68f2c6-5cb9-5fd5-a47f-02da29d1ec17, e2e96170-bf20-5bb4-94c6-177b506a8b83, ee3ecda3-9c8c-555a-9399-865bf438c417",moran-not-public-acme-prod,us,2024-04-09T11:12:52.995372Z,CloudPlatform/Bucket,storage#bucket,gs://moran-not-public-acme-prod,acme-prod-env,GCP,true,false,Active,false,INFO,"[{""path"":""userdata2.parquet"",""key"":""Gender"",""location"":""Gender"",""value"":""M***"",""evidenceId"":""54b9974e9f3ce6af09833fd019946bfa""}]"
